output,input,translated
환자는 항원에 노출된 후 심각한 폐렴이 발생하여 염증 반응을 완화하고 장기적인 폐 섬유증을 예방하기 위해 기계 환기 및 고용량 코르티코스테로이드와 같은 적극적인 중재가 필요했습니다.,"The patient developed severe pneumonitis following exposure to the antigen, necessitating aggressive interventions such as mechanical ventilation and high-dose corticosteroids to mitigate the inflammatory response and prevent long-term pulmonary fibrosis.",환자가 항원 노출 후 심각한 폐렴을 발병하여 기계적 호흡과 고용량 코르티코스테로이드와 같은 적극적인 개입이 필요했으며 염증 반응 완화 및 장기성 폐섬유화를 예방하기 위해 필요한 것이었다.
"흉부 엑스레이 검사 결과 심낭 내 공기 존재를 특징으로 하는 기심낭이 발견되었으며, 이는 심초음파 검사로 추가적으로 확인되었고, 심장 눌림증의 위험을 완화하기 위해 즉각적인 임상적 개입을 유도했습니다.","The chest X-ray revealed a pneumopericardium, characterized by the presence of air within the pericardial sac, which was subsequently confirmed by echocardiography, prompting immediate clinical intervention to mitigate the risk of cardiac tamponade.","흉부 엑스레이에서 폐기막이 발견되었으며, 이는 심장 전립선 내 공기를 포함하는 특징으로서 후속적으로 심초음파로 확인되어 즉시 심낭압박의 위험을 완화하기 위한 임상적 개입에 이르렀다."
"자동차 사고로 인한 심각한 흉부 외상 후, 환자는 급성 호흡 곤란을 보였으며, 후속 흉부 X선 촬영 결과 좌측에 상당한 기흉이 발견되어 압력을 해소하고 허탈된 폐를 재팽창시키기 위해 흉관 삽입을 통한 즉각적인 처치가 필요했습니다.","Following a severe chest trauma sustained in a motor vehicle accident, the patient presented with acute respiratory distress, and a subsequent chest X-ray revealed a significant pneumothorax on the left side, requiring immediate intervention via chest tube insertion to relieve the pressure and re-expand the collapsed lung.","중동 사고 후 심각한 흉부 외상을 입은 환자는 급성 호흡곤란 증상으로 내원하였으며, 이후 흉선 촬영에서 좌측에 유의미한 기종이 관찰되어 압력을 완화하고 붕괴된 폐를 재확장하기 위해 바로 흉관 삽입을 통한 즉시적 개입이 필요하였다."
"방사선 영상에서 폐 실질 내에 팝콘모양 석회화를 보이는 결절이 확인되었으며, 이는 종종 양성 과오종과 관련이 있지만 다른 감별 진단을 배제하기 위한 추가 조사가 필요합니다.","Radiographic imaging revealed a nodule within the lung parenchyma exhibiting popcorn calcification, a finding often associated with benign hamartomas but requiring further investigation to exclude other differential diagnoses.",방사선 영상 촬영에서 폐실질 내 결절이 팝콘 석회화 현상을 보이며 양성 조직종과 연관되는 경우가 많지만 다른 감별 진단을 배제하기 위해 추가 조사 필요한 것으로 나타났다.
"수술적 접근은 이식편의 후접합선을 수용 부위의 해부학적 랜드마크와 세심하게 정렬하는 것을 목표로 하였으며, 이는 수술 후 합병증을 최소화하고 최적의 미적 결과를 달성하는 데 중요합니다.","The surgical approach aimed to meticulously align the posterior junction line of the graft with the recipient site's anatomical landmark, crucial for minimizing postoperative complications and achieving optimal aesthetic outcomes.",수술 접근법은 수술 후 합병증을 최소화하고 최적의 미용 결과를 달성하기 위해 이식물의 후방 결합선과 환자 부위의 해부학적 지표를 엄격하게 일치시키는 것을 목적으로 했다.
"측면 흉부 엑스레이에서 두꺼워진 후방기관선이 관찰되는 경우, 특히 다른 종격동 소견과 동반될 때 림프절병증이나 종괴 병변과 같은 후방 종격동 병리를 시사할 수 있습니다.","The presence of a thickened posterior tracheal stripe on the lateral chest radiograph, especially when accompanied by other mediastinal findings, can suggest the possibility of posterior mediastinal pathology, such as lymphadenopathy or a mass lesion.",측면 흉부 방사선 촬영에서 후방 기관지 줄기가 두꺼워지는 현상이 다른 중격막 소견과 함께 나타날 때는 림프절 병증이나 종괴와 같은 후방 중격 막병리학의 가능성을 시사할 수 있다.
"환자는 이물질 흡인 후 폐쇄성폐렴이 발생하여, 심각한 염증과 손상된 폐실질 내 가스 교환을 관리하기 위해 광범위 항생제 및 호흡 보조를 이용한 즉각적인 중재가 필요했습니다.","The patient developed post-obstructive pneumonia following the aspiration of a foreign body, necessitating immediate intervention with broad-spectrum antibiotics and respiratory support to manage the severe inflammation and compromised gas exchange within the affected lung parenchyma.",환자는 이물질 흡인 후 폐쇄성폐렴이 발생하여 광범위 항생제와 호흡기 지원을 통해 즉시 개입해야 하는 심각한 염증과 손상된 폐실조의 교환이 필요했다.
"흉부 고해상도 컴퓨터 단층 촬영에서 일차폐소엽 내에 미세한 망상 변화와 간유리 음영으로 특징지어지는 미묘한 간질 변화가 확인되었으며, 이는 미만성 실질 폐 질환의 초기 단계를 시사합니다.","High-resolution computed tomography of the chest revealed subtle interstitial changes within the primary pulmonary lobule, characterized by mild reticulation and ground-glass opacities, suggesting an early stage of diffuse parenchymal lung disease.",고해상도 흉부 컴퓨터 단층 촬영에서 1차 폐엽 내 미세 간질성 변화가 관찰되었으며 경미한 망막화와 지반 유리체로 특징지어져 확산성 실질폐 질환의 초기 단계를 시사한다.
"방사선 영상 검사 결과, 양측 폐에 걸쳐 광범위한 불투명도와 폐 구조의 변형이 확인되었으며, 이는 진행성거대섬유증을 시사하는 것으로, 호흡성 분진에 장기간 노출되는 것과 관련이 있는 심각한 형태의 진폐증이며, 심각한 호흡기 기능 저하와 폐 기능 감소를 유발합니다.","Radiographic imaging revealed extensive bilateral opacities and distortion of the lung architecture, indicative of progressive massive fibrosis, a severe form of pneumoconiosis often associated with prolonged exposure to respirable dusts, leading to significant respiratory compromise and decreased pulmonary function.",방사선 영상 촬영에서 광범위한 양측성 밀도와 폐 구조의 변형이 관찰되었으며 이는 진행적인 대규모 섬유증을 나타내며 심각한 폐렴종으로 인해 장기간 호흡기 노출로 인한 유발된 유해 먼지에 의해 발생하는 중요한 호흠 손상과 감소된 폐 기능을 초래한다.
"고해상도 컴퓨터 단층 촬영에서 양측성 간유리 음영과 소엽간 중격 비후가 관찰되었으며, 이는 폐포 내에 계면활성제에서 유래된 지단백질이 축적되어 가스 교환 장애 및 잠재적인 호흡 곤란을 초래하는 드문 질환인 폐포단백증을 시사합니다.","High-resolution computed tomography revealed bilateral ground-glass opacities and interlobular septal thickening, suggestive of pulmonary alveolar proteinosis, a rare condition characterized by the accumulation of surfactant-derived lipoprotein within the alveoli, leading to impaired gas exchange and potential respiratory distress.",고해상도 컴퓨터 단층 촬영에서 양측의 지면 유리 투명성과 간간 세포 두께 증가가 나타나며 폐세포단백질증을 시사하는 것으로서 이 질환은 알베올 내에서의 표피유래 리포프로틴 축적으로 인한 가스 교환이 저하되고 잠재적인 호흡곤란이 발생할 수 있는 드문 상태로 특징지어진다.
"흉부 엑스레이에서 폐혈류 재분포를 시사하는 소견이 나타났으며, 이는 상엽 혈관의 두드러짐 증가와 하엽 혈관의 구경 감소를 특징으로 하며, 잠재적인 폐고혈압 또는 좌심부전 가능성을 시사합니다.","The chest X-ray demonstrated findings suggestive of pulmonary blood flow redistribution, characterized by increased prominence of the upper lobe vessels and a concomitant decrease in the caliber of the lower lobe vessels, indicating a possible underlying pulmonary hypertension or left heart failure.",흉부 엑스레이에서 상엽 혈관의 증가된 두드러움과 하엽혈관 칼리브어 감소가 특징인 폐동맥 재분배 징후를 보였으며 이는 가능한 동반성 폐고혈압 또는 좌심실 부전을 나타낸다.
"환자는 급성 호흡곤란을 보였으며, 흉부 X선 촬영 결과 양측 간질 및 폐포 침윤을 특징으로 하는 심각한 폐부종이 확인되었고, 이는 심장성 원인과 일치하여 즉각적인 이뇨제 치료 및 산소 보충이 필요했습니다.","The patient presented with acute respiratory distress, and a chest radiograph revealed significant pulmonary edema, characterized by bilateral interstitial and alveolar infiltrates, consistent with cardiogenic etiology necessitating immediate diuretic therapy and oxygen supplementation.",환자는 급성 호흡곤란으로 내원하였고 흉부 방사선 촬영에서 양측 간질 및 폐포 침윤을 특징으로 하는 심각한 폐막증이 관찰되어 즉시 이뇨제 치료와 산소 보충 요법이 필요함을 알 수 있었다.
"환자는 갑작스러운 호흡곤란과 흉막성 흉통을 호소하여 즉시 폐색전증이 의심되었고, 이후 우측 폐동맥에 큰 혈전이 있음을 보여주는 컴퓨터 단층 폐동맥 혈관 조영술을 통해 폐색전증이 확진되었습니다.","The patient presented with sudden onset dyspnea and pleuritic chest pain, leading to immediate suspicion of a pulmonary embolism, which was subsequently confirmed by computed tomographic pulmonary angiography revealing a large thrombus in the right pulmonary artery.",환자가 갑작스런 호흡곤란과 흉막성 가슴통증으로 내원하여 폐색전증의 의심을 즉시 하였고 이후 컴퓨터 단층 촬영 폐 혈관 조영술에서 우측 폐동맥에 큰 혈전이 발견되어 확진되었다.
"환자는 급성 호흡곤란과 객혈을 보였으며, 이후 흉부 CT 스캔에서 광범위한 양측성 폐출혈이 확인되어 환자의 상태를 안정시키기 위해 기계 환기 및 수혈을 포함한 즉각적인 중재가 필요했습니다.","The patient presented with acute respiratory distress and hemoptysis, and a subsequent chest CT scan revealed extensive bilateral pulmonary hemorrhage, necessitating immediate intervention including mechanical ventilation and blood transfusions to stabilize their condition.","환자는 급성 호흡곤란과 혈청을 동반하여 내원하였고, 이후 흉부 CT 촬영에서 광범위한 양측 폐출혈이 관찰되어 기계적 환기 및 수혈 등의 즉각적인 개입이 필요하였다."
"환자는 급성으로 시작된 호흡곤란과 흉막성 흉통을 호소하였으며, 후속 영상 검사에서 하지 심부 정맥에서 유래한 혈전색전성 사건에 이차적으로 발생했을 가능성이 있는 폐경색증과 일치하는 쐐기 모양의 불투명도가 확인되었습니다.","The patient presented with acute onset of dyspnea and pleuritic chest pain, and subsequent imaging revealed a wedge-shaped opacity consistent with pulmonary infarction, likely secondary to a thromboembolic event originating from the deep veins of the lower extremities.","환자가 급성 호흡곤란과 흉막내통으로 내원하였고, 이후 영상검사에서 폐경색증의 일치하는 삼각형 불투명도가 관찰되었으며 이는 하부신체 깊은 정맥에서 시작된 혈전 색소 사건에 의한 것으로 보인다."
"환자는 급성 호흡곤란과 흉통을 호소하여 응급 진단 영상 검사를 시행한 결과, 주요 폐동맥을 막는 큰 폐혈전색전증이 확인되었으며, 즉각적인 항응고 요법과 혈역학적 불안정 징후에 대한 면밀한 관찰이 필요하게 되었습니다.","The patient presented with acute dyspnea and chest pain, leading to urgent diagnostic imaging that confirmed a large pulmonary thromboembolism obstructing a major pulmonary artery, necessitating immediate anticoagulation therapy and close monitoring for signs of hemodynamic instability.",환자가 급성 호흡곤란과 흉통으로 내원하여 응급 진단영상 촬영을 시행한 결과 주요 폐동맥에 큰 폐혈전색종이 동반되어 즉시 항응고 치료와 혈역학적 불안정 징후를 위한 면밀한 모니터링이 필요했다.
"X선 촬영에서 골절선은 방사선투과성으로 명확하게 나타났으며, 이는 뼈 밀도 부족을 시사하고, 더 불투명하게 보이는 주변 골 구조와 쉽게 구별되게 했습니다.","The fracture line was clearly radiolucent on the X-ray, indicating a lack of bone density and making it easily distinguishable from the surrounding osseous structures, which appeared more opaque.",X선에서 골절 선이 분명하게 방사성 투과성을 보였고 뼈 밀도가 부족함을 나타내며 주변의 연골 구조물보다 더 불투명한 것으로 쉽게 구별되었다.
"연구에서는 뇌 실질 내에서 미세아교세포 활성화의 무작위 분포가 관찰되었으며, 이는 국소적인 병변보다는 확산되고 비국소화된 염증 과정을 나타냅니다.","The study observed a random distribution of microglial activation within the brain parenchyma, indicating a diffuse and non-localized inflammatory process rather than a focused lesion.",연구는 뇌 실질 내에서 미세신경 활성화의 무작위 분포를 관찰하였으며 이는 집중된 병변보다는 확산적이고 비집중적인 염증 과정임을 나타낸다.
수술 후 흉부 엑스레이에서 기관지를 막고 폐포 환기를 방해하는 점액 마개로 인한 흡수성무기폐를 시사하는 폐 불투명 영역이 확인되었습니다.,"The postoperative chest X-ray revealed a region of pulmonary opacity, suggestive of resorption atelectasis due to mucus plugging obstructing the bronchus and preventing alveolar ventilation.","수술 후 흉부 엑스레이에서 폐의 불투명 영역이 나타났으며, 기관지에 점액을 막아 동맥경화성 폐기종으로 인한 침착성 폐렴 소견이다."
"염증은 말단 세기관지에서 인접한 호흡세기관지로 확장되었으며, 세포 침윤 및 기관지 주위 섬유화의 징후를 보여 정상적인 폐포 구조와 가스 교환 능력을 손상시켰습니다.","The inflammation extended from the terminal bronchiole into the adjacent respiratory bronchiole, exhibiting signs of cellular infiltration and peribronchiolar fibrosis, which compromised the normal alveolar structure and gas exchange capabilities.",English: 종양은 기관지 말단에서 인접한 호흡기 기관지를 통해 확장되었으며 세포 침윤 및 주위 기관절 섬유증의 징후를 나타내며 정상적인 폐포 구조와 가스 교환 능력을 저하했다.
고해상도 CT 스캔에서 흡연 이력 및 소기도 염증과 종종 관련되는 호흡세기관지염 진단과 일치하는 미세한 중심소엽 결절과 경미한 간유리음영이 확인되었습니다.,"The high-resolution CT scan demonstrated subtle centrilobular nodules and mild ground-glass opacities, consistent with a diagnosis of respiratory bronchiolitis, often associated with smoking history and small airway inflammation.",고해상도 CT 스캔에서 미세한 중심엽 결절과 경미한 지면 유리 연막이 관찰되었으며 이는 호흡기 기관지염의 진단에 부합하며 흡연력 및 소기관 염증 등과 관련된 경우가 많다.
"환자의 흡연 병력과 고해상도 컴퓨터 단층촬영에서 중심소엽 결절 및 간유리음영이 관찰된 소견은 호흡세기관지염-간질폐병, RB-ILD를 강하게 시사하며, 다른 형태의 간질성 폐질환을 배제하기 위해 기관지폐포 세척을 통한 추가 평가가 필요합니다.","The patient's history of smoking and the findings on high-resolution computed tomography, showing centrilobular nodules and ground-glass opacities, are highly suggestive of respiratory bronchiolitis-associated interstitial lung disease, RB-ILD, necessitating further evaluation with bronchoalveolar lavage to rule out other forms of interstitial lung diseases.",환자의 흡연력과 고해상도 컴퓨터 단층 촬영에서 중심세포 결절 및 지면 유리체를 보이는 소견은 호흡기 기관지염 관련 간질성 폐 질환인 RB-ILD의 가능성이 높으며 다른 형태의 간질 성폐 질환을 배제하기 위해 기관주정맥류술 검사를 필요로 한다.
"흉부 CT 스캔에서 하부 폐야에 미세한 그물음영양상이 나타나 간질성 폐질환의 가능성을 시사했으며, 이는 폐기능 검사와 고해상도 CT 스캔을 통한 추가 조사를 필요로 했습니다.","The chest CT scan revealed a subtle reticular pattern in the lower lung fields, suggesting possible interstitial lung disease, which necessitated further investigation with pulmonary function tests and a high-resolution CT scan.",흉부 CT 스캔에서 하악 폐장에 미묘한 망상 패턴이 나타나 있어 간질성 폐 질환 가능성이 있음을 시사하여 폐 기능 검사와 고해상도 CT 스캐닝을 통해 추가 조사가 필요했다.
"흉부 엑스레이 검사 결과, 주로 하부 폐야에서 그물결절음영양상이 나타났으며, 이는 잠재적인 간질성 폐 질환에 대한 추가 조사를 촉진하였고, 이상 소견의 범위와 분포를 더 잘 파악하기 위해 고해상도 컴퓨터 단층 촬영 스캔을 필요로 했습니다.","Chest X-ray findings demonstrated a reticulonodular pattern predominantly in the lower lung fields, prompting further investigation for potential interstitial lung disease and necessitating a high-resolution computed tomography scan to better characterize the extent and distribution of the abnormalities.",흉부 엑스레이 소견에서 하반엽에 주로 나타난 망상 결절형 패턴이 관찰되어 잠재적인 간질성 폐 질환을 위한 추가 조사가 필요하고 고해상도 컴퓨터 단층 촬영 검사를 통해 이상의 범위와 분포를 더 잘 특징지어야 한다.
"흉부 CT 스캔에서 중심부의 간유리음영이 경화 고리로 둘러싸인 특징적인 역달무리징후가 관찰되었으며, 이는 환자의 임상 병력을 고려했을 때 기질화 폐렴 또는 다른 염증성 과정의 가능성에 대한 우려를 제기하여 기관지폐포 세척을 포함한 추가 진단 평가가 필요했습니다.","The chest CT scan demonstrated a reversed halo sign, characterized by a central ground-glass opacity surrounded by a ring of consolidation, which, in the context of the patient's clinical history, raised concerns for possible organizing pneumonia or other inflammatory processes, necessitating further diagnostic evaluation including bronchoalveolar lavage.",흉부 CT 스캔에서 반반형 징후가 나타났는데 이는 중심의 지상 유리 연막이 둘러싸인 링으로 특징지어질 수 있으며 환자의 임상력에 있어 조직성 폐렴이나 다른 염증 과정 가능성을 우려하게 하여 기관지폐액 세척을 포함한 추가적인 진단 평가를 필요로 했다.
"흉부 방사선 검사 결과, 늑골패임이 발견되었으며, 이는 늑간 동맥을 통한 측부 혈류 증가를 유발하는 질환과 종종 관련이 있어 잠재적인 기저 혈관 병리에 대한 추가 조사가 필요합니다.","Radiographic evaluation of the chest revealed the presence of rib notching, a finding often associated with conditions that increase the collateral blood flow through the intercostal arteries, necessitating further investigation into potential underlying vascular pathologies.",흉부 방사선 촬영에서 골격의 존재가 관찰되었으며 이는 종종 간경동맥을 통한 부수적인 혈류 흐름 증가와 관련된 조건으로 인해 추가 조사에 필요한 것으로 나타났다.
"흉부 엑스레이에서 증가된 오른쪽 기관주위 띠음영이 확인되었으며, 이는 환자의 호흡곤란 및 지속적인 기침 증상과 함께 종격동 병변 또는 흉부 영역에 영향을 미치는 다른 질환을 배제하기 위한 추가 조사를 필요로 했습니다.","The chest X-ray revealed an increased right paratracheal stripe, which, in conjunction with the patient's symptoms of dyspnea and persistent cough, necessitated further investigation to rule out mediastinal pathology or other conditions affecting the thoracic region.",흉부 엑스레이에서 우측 기관주색띠가 증가되어 호흡곤란과 지속성 기침 증상이 동반된 경우에 있어서 흉강병리학적 병변이나 다른 흉부의 영향을 받는 질환을 배제하기 위한 추가적인 조사가 필요하였다.
"흉부 CT에서 혜성 꼬리 징후로 종종 특징지어지는 원형무기폐의 방사선학적 소견은 기저 늑막 질환에 대한 우려를 제기했으며, 다른 폐 종괴와 감별하기 위해 추가 조사가 필요했습니다.","The radiographic finding of a rounded atelectasis, often characterized by a comet-tail sign on chest CT, raised concern for underlying pleural disease and necessitated further investigation to differentiate it from other pulmonary masses.",흉부 CT에서 코메트 꼬리 징후를 특징으로 하는 둥근 기종의 방사선학적 소견은 기저 흉막 질환에 대한 우려와 함께 다른 폐 종괴와 구별하기 위한 추가 조사를 필요로 하였다.
영상의학과 전문의는 MRI를 주의 깊게 검토하여 수술 계획과 예후 평가에 중요한 정보를 제공하는 시상면에서 뇌간의 병변의 정확한 위치를 확인했습니다.,"The radiologist carefully examined the MRI, noting the precise location of the lesion in the brainstem from the sagittal view, which provided critical information for surgical planning and prognosis assessment.",영상진단전문가는 MRI를 꼼꼼히 검사하여 경상면에서 뇌간에 병변의 정확한 위치를 확인하였으며 이는 수술 계획 및 예후 평가에 중요한 정보 제공을 하였다.
"환자의 폐 사르코이드증은 양측 폐문 림프절병증과 생검에서 나타난 육아종성 염증으로 특징지어졌으며, 특히 잠재적인 심장 합병증 및 안과적 증상과 관련하여 전신적 침범에 대한 신중한 평가가 필요했으며, 이는 이 만성 염증성 질환의 이질적인 양상을 강조했습니다.","The patient's pulmonary sarcoidosis, marked by bilateral hilar lymphadenopathy and granulomatous inflammation on biopsy, necessitated a careful evaluation of systemic involvement, especially in relation to potential cardiac complications and ophthalmic manifestations, underscoring the heterogeneous presentation of this chronic inflammatory disorder.",환자의 양측 흉부 림프절 병변과 조직검사에서 육아종성 염증을 특징으로 하는 폐 유두상염은 만성 엽산질 질환이 다양한 발현을 보인다는 점을 강조하며 심장 합병증 및 안과적 증상을 관련하여 전신 침범에 대한 신중한 평가를 필요로 했다.
"원발성 폐 병변에 인접한 위성 (폐)결절의 존재는 잠재적인 국소 확산 또는 전이성 질환에 대한 우려를 제기했으며, 악성 종양의 범위를 결정하기 위해 추가 영상 촬영 및 철저한 병기 평가가 필요했습니다.","The presence of a satellite nodule adjacent to the primary lung lesion raised concerns about potential local spread or metastatic disease, necessitating further imaging and a thorough staging evaluation to determine the extent of the malignancy.","1차 폐 병변에 인접한 위성 결절의 존재는 국소 전파 또는 전이 질환 가능성을 우려시켰으며, 악성 종양의 범위를 결정하기 위해 추가적인 영상 촬영과 철저한 단계 평가가 필요했다."
"환자는 심한 기관지 폐쇄 이후 속발 폐쇄성 폐렴이 발생했으며, 이는 흉부 방사선 촬영에서 경화로 입증되었고 삽관을 포함한 적극적인 호흡기 관리가 필요했습니다.","The patient developed secondary obstructive pneumonia following a severe bronchial obstruction, which was evidenced by consolidation on chest radiography and required aggressive respiratory management including intubation.",환자는 심각한 기관지 폐쇄 후 2차성 방해성 폐렴이 발생하여 흉부 방사선 촬영에서 결합 증거가 있었고 투입을 포함한 공격적인 호흡 관리를 필요로 했다.
"고해상도 컴퓨터 단층촬영에서 이차폐소엽 내의 미세한 소엽간 중격 비후와 중심소엽의 간유리음영이 관찰되었으며, 이는 초기 간질성 폐질환을 시사하여 병리학적 범위를 명확히 하기 위한 추가 조사가 필요했습니다.","High-resolution computed tomography revealed subtle interlobular septal thickening and centrilobular ground-glass opacities within the secondary pulmonary lobule, suggestive of early interstitial lung disease, necessitating further investigation to delineate the extent of the pathology.",고해상도 컴퓨터 단층 촬영에서 2차 폐엽 내부에 미세한 간내간 세포증 두꺼운 증거와 중심성 유리유리 흡연이 나타났으며 이는 초기 간질폐 질환을 시사하며 병변의 범위를 구분하기 위해 추가적인 조사가 필요하다.
"컴퓨터 단층 촬영 스캔 결과, 우측 상엽의 상부 (폐)분절에서 경화가 발견되었으며, 이는 잠재적인 감염 과정이나, 덜 가능성은 있지만 해당 특정 폐 (폐)분절에 영향을 미치는 신생물을 시사합니다.","The computed tomography scan revealed a consolidation in the superior (lung) segment of the right upper lobe, suggesting a potential infectious process or, less likely, a neoplasm affecting that specific pulmonary (lung) segment.",컴퓨터 단층 촬영 검사에서 우상엽의 상부 폐 부위에 결합이 나타나며 감염 과정이나 덜 가능하지만 특정 폐 부위를 영향을 미치는 신생물질을 시사한다.
"흉부 방사선 촬영 결과, 울혈성 심부전 병력이 있는 환자에서 폐부종을 시사하는 중격선이 발견되었으며, 이는 체액 과부하를 완화하기 위한 즉각적인 이뇨제 치료를 필요로 했습니다.","Chest radiography revealed the presence of septal line, indicative of pulmonary edema, in a patient with a history of congestive heart failure, necessitating immediate diuretic therapy to alleviate the fluid overload.","흉부 방사선 촬영에서 폐수종의 징후인 분절선을 보였으며, 급성 심방실전증으로 병력을 가지고 있어 즉시 이뇨 요법이 필요했다."
말초 신경의 미엘린 집에서 발생하는 양성 종양인 신경 집 종양은 주변 조직의 추가적인 압박과 관련된 신경학적 결손을 방지하기 위해 세심한 외과적 절제가 필요했습니다.,"The nerve sheath tumor, a benign growth arising from the myelin sheath of peripheral nerves, required meticulous surgical excision to prevent further compression of surrounding tissues and associated neurological deficits.",수지막 종양은 말초 신경의 미엘린 수지를 발생시킨 양성 성장으로 주변 조직과 관련된 신경학적 결손을 방지하기 위해 정밀한 외과의술 절제가 필요했다.
"환자는 지속적인 피로감, 설명할 수 없는 체중 감소, 그리고 야간 발한을 포함한 일련의 징후들을 보였으며, 이러한 징후들은 함께 고려되었을 때 추가적인 검사를 필요로 하는 잠재적인 전신 질환에 대한 우려를 불러일으켰습니다.","The patient presented with a constellation of signs, including persistent fatigue, unexplained weight loss, and night sweats, which collectively raised concerns about a possible underlying systemic illness requiring further investigation.","환자가 지속적인 피로감과 무의미한 체중 감소 및 야간 땀을 포함하여 상징성의 조합으로 나타났으며, 이는 종합적으로 후속 조사에 필요한 가능한 근본적 전신 질병에 대한 우려를 제기했다."
"복부 CT 스캔에서 위벽에 의심스러운 종괴가 발견되었으며, 일부 영역에서 반지고리징후를 보여 위암의 가능성에 대한 우려를 제기하였고, 진단을 확인하고 병변의 범위를 결정하기 위해 내시경 및 생검을 통한 추가 평가가 권장되었습니다.","The abdominal CT scan revealed a suspicious mass in the stomach wall, with some areas exhibiting a signet ring sign, raising concern for possible gastric carcinoma, and further evaluation via endoscopy and biopsy was recommended to confirm the diagnosis and determine the extent of the lesion.",복부의 CT 스캔에서 위벽에 의심스러운 종괴가 발견되었으며 일부 부위는 세인트 링 징후를 보이며 가능성 있는 위암을 우려하게 하여 진단 확인 및 병변 확장을 위해 내시경 검사와 생검으로 추가 평가를 권고하였다.
"흉부 X선 검사에서 우측 중엽에서 실루엣징후의 부재가 확인되었으며, 이는 경화가 종격동에 인접하지 않았음을 시사하고, 보다 말초적인 폐 과정의 가능성에 대한 추가 조사를 촉구했습니다.","The chest X-ray demonstrated an absence of the silhouette sign in the right middle lobe, indicating that the consolidation was not abutting the mediastinum, and prompting further investigation into the possibility of a more peripheral pulmonary process.",흉부 엑스레이에서 우 중엽의 실루엣 징후가 없음을 보이며 확장물이 심막과 접촉하지 않았으며 더 외측 폐 질환 가능성에 대한 추가 조사가 필요함을 시사하였다.
"실리카 분진에 장기간 직업적으로 노출된 결과, 결절성 병변 형성과 점진적인 호흡 장애를 특징으로 하는 만성 섬유화 폐 질환인 규폐증이 발생했으며, 이에 따라 포괄적인 호흡 기능 평가와 주의 깊은 모니터링이 필요하게 되었습니다.","Prolonged occupational exposure to silica dust led to the development of silicosis, a chronic fibrotic lung disease characterized by the formation of nodular lesions and progressive respiratory impairment, necessitating comprehensive respiratory function assessments and careful monitoring.",사일리카 먼지에 대한 장기간의 직업적 노출은 결절성 병변과 진행적인 호흡기 기능 저하를 특징으로 하는 만성 섬유증을 유발하여 포괄적인 호산구 기능 평가와 주의 깊은 모니터링이 필요하다.
환자의 지속적인 기침과 호흡곤란은 폐 기능 검사에서 특히 호기 중에 상당한 기류 감소를 보인 것처럼 확인된 소기도의 염증과 협착으로 인한 것으로 판단되었습니다.,"The patient's persistent cough and shortness of breath were attributed to inflammation and narrowing of the small airway, as confirmed by pulmonary function tests, which showed a significant reduction in airflow, particularly during expiration.",환자의 지속적인 기침과 호흡 곤란은 폐 기능 검사에서 확인된 작은 공기 경로의 염증 및 협착으로 인해 발생했으며 특히 배출 시 유체 역학적 감소가 나타났다.
"환자의 지속적인 호흡곤란 및 쌕쌕거림은 1초 강제 호기량(FEV1) 감소와 함께 소기도질환의 존재를 강력히 시사하여, 잠재적인 세기관지염 또는 기타 폐쇄성 질환을 평가하기 위한 고해상도 컴퓨터 단층촬영을 통한 추가 조사가 필요했습니다.","The patient's persistent dyspnea and wheezing, coupled with reduced forced expiratory volume in one second (FEV1), strongly suggested the presence of small airway disease, requiring further investigation with high-resolution computed tomography to assess for potential bronchiolitis or other obstructive conditions.",환자의 지속적인 호흡곤란과 1초 강제 폐기량(FEV1) 감소는 작은 기도 질환이 있는 것을 암시하며 고해상도 컴퓨터 단층 촬영을 통해 잠재적 천식이나 다른 장애 조건에 대한 평가를 위해 추가 조사가 필요했다.
"흉부 CT 스캔에서 우상엽에 지름 약 1.5cm의 단독 고형(폐)결절이 발견되었으며, 환자의 흡연력과 최근 체중 감소를 고려할 때 악성 종양을 배제하기 위한 추가 조사가 필요했습니다.","A chest CT scan revealed a solitary solid nodule in the right upper lobe, measuring approximately 1.5 cm in diameter, which necessitated further investigation to rule out malignancy, particularly given the patient's history of smoking and recent weight loss.",상복부 전산화 단층 촬영에서 오른쪽 상엽에 약 1~2 cm 직경의 단일 고형 결절이 발견되어 악성종양을 배제하기 위해 환자의 흡연력과 최근 체중 감소 등으로 인해 추가 조사가 필요했다.
흉부 컴퓨터 단층촬영에서 체액 축적으로 인해 내장 흉막과 벽측 흉막의 분리가 특징인 흉막분리징후의 존재는 특히 발열 및 흉막성 흉통의 임상 증상과 상관관계가 있을 때 농흉을 강력하게 시사합니다.,"The presence of the split pleura sign on chest computed tomography, characterized by the separation of the visceral and parietal pleurae due to fluid accumulation, strongly suggests an empyema, especially when correlated with clinical symptoms of fever and pleuritic chest pain.",흉부 컴퓨터 단층 촬영에서 유체 축적으로 인해 내장 및 측벽 흉막의 분리 특징을 가진 나뒹굴림 흉표 징후는 특히 열과 흉통 임상 증상의 상관관계가 있을 때 감염성 체액이 강력하게 암시한다.
